bin	uniqueBacSCGs	redundantBacSCGs	uniqueArcSCGs	redundantArcSCGs	bacRatio	arcRatio	size	contigs	N50	binScore	SCG_completeness	SCG_redundancy
IndC_metabat_bins.33	27	0	4	0	0.529411764705882	0.105263157894737	553959	6	134647	0.5294	52.94	0
concoct.191_sub	50	20	13	9	0.980392156862745	0.342105263157895	2375463	32	125826	0.5443	98.04	39.22
IndC_metabat_bins.35	30	2	12	0	0.588235294117647	0.315789473684211	2018150	53	55245	0.5286	58.82	3.92
IndC_metabat_bins.266	26	0	1	0	0.509803921568627	0.0263157894736842	299552	4	155622	0.5098	50.98	0
IndC.166_sub	26	0	2	0	0.509803921568627	0.0526315789473684	232023	12	19358	0.5098	50.98	0
IndC_metabat_bins.176_sub	26	0	7	0	0.509803921568627	0.184210526315789	1412322	258	6369	0.5098	50.98	0
concoct.82_sub	26	0	10	0	0.509803921568627	0.263157894736842	1609579	495	3628	0.5098	50.98	0
IndC.178_sub	30	3	7	1	0.588235294117647	0.184210526315789	3305685	1003	3115	0.4988	58.82	5.88
IndC.196_sub	27	1	8	0	0.529411764705882	0.210526315789474	2517744	276	11516	0.4974	52.94	1.96
IndC.211_sub	29	3	7	1	0.568627450980392	0.184210526315789	2373164	419	5651	0.4771	56.86	5.88
IndC.043_sub	24	0	1	0	0.470588235294118	0.0263157894736842	82046	1	82046	0.4706	47.06	0
IndC_metabat_bins.83	24	0	12	0	0.470588235294118	0.315789473684211	1711034	176	13315	0.4706	47.06	0
concoct.15	24	0	4	0	0.470588235294118	0.105263157894737	1065456	404	2665	0.4706	47.06	0
IndC.179_sub	27	2	4	0	0.529411764705882	0.105263157894737	668773	48	13899	0.4654	52.94	3.92
IndC.184_sub	23	0	6	0	0.450980392156863	0.157894736842105	1369682	216	14858	0.451	45.1	0
concoct.157_sub	37	10	8	1	0.725490196078431	0.210526315789474	2264912	841	2729	0.4457	72.55	19.61
IndC_metabat_bins.257_sub	28	3	12	1	0.549019607843137	0.315789473684211	2677376	95	47635	0.4455	54.9	5.88
concoct.177_sub	44	9	13	0	0.862745098039216	0.342105263157895	4492534	272	37348	0.6322	86.27	17.65
IndC_metabat_bins.260_sub	22	0	9	1	0.431372549019608	0.236842105263158	1275235	40	96527	0.4314	43.14	2.63
concoct.111	22	0	10	0	0.431372549019608	0.263157894736842	1849169	296	7658	0.4314	43.14	0
concoct.30_sub	22	0	0	0	0.431372549019608	0	485557	204	2303	0.4314	43.14	0
IndC.067_sub	28	4	1	0	0.549019607843137	0.0263157894736842	314423	5	62953	0.4241	54.9	7.84
IndC_metabat_bins.139_sub	49	20	13	10	0.96078431372549	0.342105263157895	3788913	221	65005	0.4218	96.08	39.22
IndC_metabat_bins.189_sub	23	1	8	0	0.450980392156863	0.210526315789474	3148382	202	24928	0.4151	45.1	1.96
IndC.180_sub	30	6	4	1	0.588235294117647	0.105263157894737	2754562	411	11165	0.3996	58.82	11.76
concoct.88_sub	51	20	14	10	1	0.368421052631579	6241416	375	33099	0.4608	100	39.22
IndC_metabat_bins.159	22	1	9	0	0.431372549019608	0.236842105263158	2441844	120	33204	0.3943	43.14	1.96
concoct.195_sub	32	8	11	3	0.627450980392157	0.289473684210526	2717410	994	2850	0.3794	62.75	15.69
IndC_metabat_bins.178_sub	21	0	4	0	0.411764705882353	0.105263157894737	1304560	162	8579	0.4118	41.18	0
IndC.161_sub	27	1	4	0	0.529411764705882	0.105263157894737	1353309	95	14259	0.4974	52.94	1.96
IndC_metabat_bins.171_sub	21	1	8	0	0.411764705882353	0.210526315789474	1853478	124	24060	0.3734	41.18	1.96
concoct.124_sub	27	4	5	0	0.529411764705882	0.131578947368421	1246001	160	8791	0.4013	52.94	7.84
concoct.182	19	0	10	0	0.372549019607843	0.263157894736842	2814692	281	12788	0.3725	37.25	0
IndC_metabat_bins.134_sub	19	0	7	0	0.372549019607843	0.184210526315789	1014356	273	4121	0.3725	37.25	0
concoct.133_sub	19	0	4	0	0.372549019607843	0.105263157894737	1333863	426	3399	0.3725	37.25	0
concoct.13_sub	8	1	16	1	0.156862745098039	0.421052631578947	2328436	1014	2279	0.3704	42.11	2.63
IndC_metabat_bins.180_sub	30	7	10	0	0.588235294117647	0.263157894736842	1689541	109	21998	0.3698	58.82	13.73
IndC_metabat_bins.197_sub	25	4	10	0	0.490196078431373	0.263157894736842	1111601	80	22663	0.355	49.02	7.84
concoct.159_sub	18	0	8	0	0.352941176470588	0.210526315789474	1975436	292	8706	0.3529	35.29	0
IndC.188_sub	28	6	5	3	0.549019607843137	0.131578947368421	3169125	517	9692	0.3518	54.9	11.76
concoct.144_sub	23	0	0	0	0.450980392156863	0	41367	12	6523	0.451	45.1	0
