bin	uniqueBacSCGs	redundantBacSCGs	uniqueArcSCGs	redundantArcSCGs	bacRatio	arcRatio	size	contigs	N50	binScore	SCG_completeness	SCG_redundancy
IndG_metabat_bins.48	49	2	14	1	0.96078431372549	0.368421052631579	1680739	18	260056	0.9167	96.08	3.92
IndG_metabat_bins.65	49	2	12	0	0.96078431372549	0.315789473684211	2007390	37	60741	0.9167	96.08	3.92
concoct.122_sub	47	1	15	1	0.92156862745098	0.394736842105263	1478186	34	156164	0.899	92.16	2.63
IndG_metabat_bins.37	47	1	14	0	0.92156862745098	0.368421052631579	2249241	215	15140	0.899	92.16	1.96
IndG_metabat_bins.44	48	2	12	0	0.941176470588235	0.315789473684211	2808397	91	48018	0.8966	94.12	3.92
concoct.3	45	0	13	0	0.882352941176471	0.342105263157895	3063376	57	99613	0.8824	88.24	0
IndG_metabat_bins.80	45	0	10	0	0.882352941176471	0.263157894736842	2431766	175	20715	0.8824	88.24	0
concoct.6_sub	47	2	10	1	0.92156862745098	0.263157894736842	2278217	102	38220	0.8764	92.16	3.92
concoct.73_sub	48	3	9	0	0.941176470588235	0.236842105263158	2728762	490	7086	0.8743	94.12	5.88
concoct.140	44	1	11	0	0.862745098039216	0.289473684210526	2391047	298	10919	0.8393	86.27	1.96
IndG_metabat_bins.25	44	2	12	0	0.862745098039216	0.315789473684211	3190712	153	34650	0.8159	86.27	3.92
IndG_metabat_bins.2	46	4	10	0	0.901960784313726	0.263157894736842	2337309	257	12132	0.8106	90.2	7.84
concoct.117_sub	46	4	13	1	0.901960784313726	0.342105263157895	5092559	800	7588	0.8106	90.2	7.84
concoct.0	42	2	9	0	0.823529411764706	0.236842105263158	2014493	614	3639	0.7754	82.35	3.92
IndG_metabat_bins.129	41	2	14	0	0.803921568627451	0.368421052631579	1952962	204	13175	0.755	80.39	3.92
concoct.39	39	1	5	0	0.764705882352941	0.131578947368421	2196124	821	2648	0.7395	76.47	1.96
concoct.45	41	3	13	1	0.803921568627451	0.342105263157895	2163019	485	5246	0.7306	80.39	5.88
IndG_metabat_bins.100	37	0	11	0	0.725490196078431	0.289473684210526	1470915	32	81624	0.7255	72.55	0
IndG_metabat_bins.6	43	5	13	0	0.843137254901961	0.342105263157895	1824399	44	57077	0.7244	84.31	9.8
concoct.40	45	8	8	1	0.882352941176471	0.210526315789474	2183130	640	3877	0.6973	88.24	15.69
concoct.12_sub	37	4	13	1	0.725490196078431	0.342105263157895	2970963	401	12987	0.6116	72.55	7.84
IndG.080_sub	33	1	3	0	0.647058823529412	0.0789473684210526	1819220	101	17995	0.6093	64.71	1.96
IndG_metabat_bins.81_sub	49	14	12	1	0.96078431372549	0.315789473684211	2613223	198	22134	0.5933	96.08	27.45
concoct.57	30	0	8	0	0.588235294117647	0.210526315789474	2370165	698	3868	0.5882	58.82	0
concoct.105_sub	31	2	13	0	0.607843137254902	0.342105263157895	3056165	153	30387	0.5495	60.78	3.92
IndG.090_sub	29	0	5	0	0.568627450980392	0.131578947368421	3651198	311	11720	0.5686	56.86	0
concoct.135_sub	32	3	9	1	0.627450980392157	0.236842105263158	2095713	499	5036	0.5418	62.75	5.88
concoct.112_sub	27	0	10	0	0.529411764705882	0.263157894736842	1744816	609	3020	0.5294	52.94	0
concoct.76_sub	28	1	13	0	0.549019607843137	0.342105263157895	3148978	60	84715	0.5178	54.9	1.96
IndG.054_sub	28	1	1	0	0.549019607843137	0.0263157894736842	1412535	37	38039	0.5178	54.9	1.96
concoct.132_sub	47	2	11	0	0.92156862745098	0.289473684210526	2716307	406	10695	0.8764	92.16	3.92
concoct.44_sub	42	12	9	4	0.823529411764706	0.236842105263158	3938156	396	15072	0.5148	82.35	23.53
IndG.085_sub	28	1	2	1	0.549019607843137	0.0526315789473684	1710573	276	14885	0.508	54.9	2.63
IndG.099_sub	36	7	6	1	0.705882352941177	0.157894736842105	1405498	455	3386	0.501	70.59	13.73
IndG.072_sub	31	4	7	3	0.607843137254902	0.184210526315789	1608315	161	19967	0.4912	60.78	7.89
concoct.139_sub	26	2	13	0	0.509803921568627	0.342105263157895	5717032	129	97412	0.444	50.98	3.92
IndG_metabat_bins.27_sub	32	7	13	2	0.627450980392157	0.342105263157895	2080765	263	9354	0.4276	62.75	13.73
concoct.100_sub	25	2	10	1	0.490196078431373	0.263157894736842	2436397	85	50905	0.4226	49.02	3.92
IndG_metabat_bins.75_sub	23	1	9	1	0.450980392156863	0.236842105263158	1456963	210	8414	0.4151	45.1	2.63
IndG.097_sub	32	8	10	2	0.627450980392157	0.263157894736842	908208	305	3219	0.399	62.75	15.69
IndG_metabat_bins.59_sub	20	0	4	0	0.392156862745098	0.105263157894737	1967092	414	5611	0.3922	39.22	0
IndG.070_sub	32	9	8	1	0.627450980392157	0.210526315789474	1499549	461	2881	0.3705	62.75	17.65
IndG.073_sub	32	8	9	6	0.627450980392157	0.236842105263158	1526945	281	8841	0.3696	62.75	15.79
IndG.068_sub	26	4	4	0	0.509803921568627	0.105263157894737	1260324	266	6227	0.3685	50.98	7.84
IndG.083_sub	18	0	2	0	0.352941176470588	0.0526315789473684	498996	29	17174	0.3529	35.29	0
concoct.24_sub	31	8	9	1	0.607843137254902	0.236842105263158	2710542	265	12609	0.3746	60.78	15.69
